	pr	hub	auth	eccentricity	closeness	betweenness	degree_cen	eigen
Dorian Yates	0.00010845707624969973	0.0001961902242310702	0.0	5	0.3158875023281803	1.458414581442079e-07	0.001768867924528302	0.005669177250963103
Mike Stanley	0.00010845707624969973	0.0007096203264458472	0.0	4	0.4	0.0003243340825087762	0.007075471698113208	0.0015854534170791402
Bob Odenkirk	0.00010845707624969973	0.001029892194914622	0.0	5	0.3302180685358255	0.00035203428013416	0.001768867924528302	0.0036603806206951806
Peter Schiff	0.00010845707624969973	0.00018760034931917906	0.0	5	0.2803769218052571	1.5441576697483882e-05	0.0029481132075471696	0.010043759188949597
Lisa Schwartz	0.00010845707624969973	0.0002568048648017422	0.0	5	0.3375796178343949	3.3164805555554e-05	0.0023584905660377358	0.016027427679142215
Aubrey Plaza	0.00010845707624969973	0.0002744114320065449	0.0	5	0.29906542056074764	2.129664370867816e-05	0.001768867924528302	0.003371305506507155
Eugene Mirman	0.00010845707624969973	0.0007576857272338728	0.0	5	0.32304761904761903	0.0	0.001768867924528302	0.004935296854353051
Kevin Lee	0.00010845707624969973	0.0001906582059825606	0.0	5	0.31945752495761914	1.2174314950554778e-05	0.001768867924528302	0.017400219780500707
Joe Kwaczala	0.00010845707624969973	0.0007005697890567296	0.0	5	0.3620064034151548	0.0001577364104549194	0.003537735849056604	0.013596442613163307
Joel Embiid	0.00010845707624969973	8.8045242066224e-06	0.0	5	0.32066553223671773	4.645935564150578e-06	0.001768867924528302	0.0038365479849818444
Caitlin Gill	0.00010845707624969973	0.0007029546747811148	0.0	5	0.32298609788611693	1.3618794535795678e-06	0.0023584905660377358	0.009956835393227715
Luke Rockhold	0.00010845707624969973	0.00016312182964132568	0.0	5	0.34555827220863894	1.3919649596618192e-05	0.003537735849056604	0.00015141512664143
Sean Carroll	0.00010845707624969973	0.00018080032136597631	0.0	4	0.3610815414094103	1.722422373384454e-05	0.0029481132075471696	0.009625932568662367
Ralph Sutton	0.00010845707624969973	1.991225831572752e-05	0.0	5	0.314248656661108	0.00012939253683503027	0.0023584905660377358	0.003212763747998489
Shaun Diston	0.00010845707624969973	0.00019012224031519887	0.0	5	0.31606410734252705	7.5861749458454155e-06	0.0023584905660377358	0.0017425704421258545
Brian Posehn	0.00010845707624969973	0.0010383615085142075	0.0	6	0.2248442264351054	1.9743403446859783e-07	0.004127358490566038	0.004922943227450469
Mike Miller	0.00010845707624969973	8.8045242066224e-06	0.0	5	0.3162998881014547	6.401391413398005e-06	0.001768867924528302	0.018190915424704867
Neera Tanden	0.00010845707624969973	1.9362082291845798e-05	0.0	5	0.3228631258328574	0.0003082396606454221	0.001768867924528302	0.00015141512664143
Jason Schwartzman	0.00010845707624969973	0.0006412409571642285	0.0	5	0.27816959160242744	2.1258109002306698e-07	0.001768867924528302	0.0003438894804719456
Fred Stoller	0.00010845707624969973	0.0009830623977670641	0.0	5	0.30426982418371007	8.55167888628669e-06	0.0029481132075471696	0.010723995238772382
Andy Stumpf	0.00010845707624969973	0.0003159930624101742	0.0	4	0.37480662983425417	4.079719640249177e-05	0.003537735849056604	0.020890538377772303
Rich Sommer	0.00010845707624969973	0.0008030564629640545	0.0	6	0.2248442264351054	1.9743403446859783e-07	0.004127358490566038	0.006692050901304051
Frank Mir	0.00010845707624969973	0.00041988148778649163	0.0	5	0.2988546255506608	0.0011989237056798645	0.005896226415094339	0.015905474742255617
Ice Cube	0.00010845707624969973	6.223591989929587e-05	0.0	5	0.3458401305057096	3.338218883768958e-05	0.0023584905660377358	0.009262042548257918
Troy Baker	0.00010845707624969973	0.00045441048983722887	0.0	4	0.3747238179407866	0.00046209273401627327	0.006485849056603773	0.0019468651614059848
Larry Miller	0.00010845707624969973	0.0010004034612670545	0.0	5	0.3255278310940499	0.00012080307178298621	0.003537735849056604	0.009905570035835315
Snoop Dogg	0.0005354074774067198	1.0999835929103584e-05	0.0010895105132947113	5	0.3206049149338374	6.7639588923336144e-06	0.0029481132075471696	0.016665199193070985
D'Arcy Carden	0.00010845707624969973	0.00016055579629863654	0.0	5	0.30547550432276654	0.00015716151318195912	0.0023584905660377358	0.0059838822424564475
Whitney Cummings	0.00010845707624969973	0.001457671458314303	0.0	5	0.3411788372560853	1.697925901957734e-06	0.0023584905660377358	0.003931122368468966
Mary Roach	0.00010845707624969973	0.00047827904379988697	0.0	5	0.3525987525987526	3.7204274384202293e-09	0.0023584905660377358	0.02904301984200493
Eugene Cordero	0.00010845707624969973	0.00020452130641959447	0.0	5	0.33584158415841586	0.010076004210578096	0.01945754716981132	0.0074178724288480125
Dan Telfer	0.00010845707624969973	0.001125392855609138	0.0	4	0.40227703984819735	0.0015447540596478565	0.00884433962264151	0.005887447353421665
Teresa Lee	0.00010845707624969973	0.0007387088308172826	0.0	4	0.334253054789121	0.0002021190173316924	0.0023584905660377358	0.004380973394803247
Ryan Hamilton	0.00010845707624969973	0.0005419673995317642	0.0	5	0.30937614009485587	1.8906692547363152e-06	0.0029481132075471696	0.010402267407693185
Kingsley	0.00010845707624969973	5.415360704701646e-05	0.0	5	0.3326142380858992	1.8514565322982406e-05	0.001768867924528302	0.0088997081208606
Kara Klenk	0.00010845707624969973	0.00131481043641153	0.0	5	0.317781525201424	1.9143298192603374e-05	0.0029481132075471696	0.0012824553768953095
Horatio Sanz	0.00010845707624969973	0.0006578124667495492	0.0	5	0.318796992481203	1.5049850117628129e-05	0.0029481132075471696	0.020664313900665338
Mark Normand	0.00010845707624969973	0.003307263868232038	0.0	5	0.27716947213596993	1.2649453290628778e-08	0.001768867924528302	0.014044566722345381
Jason Sklar	0.00736119180953601	0.0014746851366588436	0.02529586344924223	5	0.3359746434231379	6.831764205705197e-07	0.003537735849056604	0.05627817620345463
Tig Notaro	0.00010845707624969973	0.0019921795854913726	0.0	5	0.35555555555555557	4.135020602502116e-06	0.003537735849056604	0.1468573863640634
Andrew Schulz	0.00010845707624969973	0.00025877746321201054	0.0	4	0.3928654157980079	0.00020569988100046084	0.01061320754716981	0.03442403370892807
Fred Armisen	0.00010845707624969973	0.0009160939594403264	0.0	4	0.4402907580477674	0.022347972888912496	0.08313679245283019	0.004665905416536345
Caitlin Durante	0.00010845707624969973	0.0007029546747811148	0.0	4	0.3800134438718351	0.00010015287138974278	0.007075471698113208	0.016443564941851313
Felicia Michaels	0.00010845707624969973	0.00011122544432214148	0.0	5	0.2948539638386648	0.00041231083729754595	0.001768867924528302	0.009625932568662367
Chris Martin	0.00010845707624969973	0.0007381416815065809	0.0	5	0.3595505617977528	5.9175486135010985e-05	0.003537735849056604	0.002422575630949734
Elisha Cuthbert	0.00010845707624969973	5.632092238247034e-05	0.0	5	0.3162998881014547	6.401391413398005e-06	0.001768867924528302	0.010772291341501788
Flying Lotus	0.00010845707624969973	0.0003247761225691325	0.0	5	0.3002832861189802	4.1635274179399586e-05	0.001768867924528302	0.0010810991314734043
Laura Kightlinger	0.00010845707624969973	0.0010811626851904665	0.0	5	0.3293843464750437	8.68497146168046e-06	0.001768867924528302	0.007184051735387191
Chris Wylde	0.00010845707624969973	0.0002564271781418799	0.0	5	0.3006559120723276	1.2374672507924047e-07	0.0023584905660377358	0.018541534924798653
Dennis Quaid	0.00010845707624969973	8.161051665927316e-05	0.0	5	0.3334644121116791	1.3994036997028958e-06	0.001768867924528302	0.0056394552475617
Keegan-Michael Key	0.00010845707624969973	0.0009557826450081612	0.0	5	0.34954657873042044	2.783238231079428e-05	0.003537735849056604	0.0023271975985015903
Frank Castillo	0.00010845707624969973	0.0003998931095940784	0.0	5	0.320362674726105	1.595238771258649e-06	0.001768867924528302	0.017625843855719157
Brian Miller	0.0009223480590832547	0.0	0.00017769450336123848	5	0.3094890510948905	2.750207328577962e-05	0.0023584905660377358	0.008047632657466601
Andy Cohen	0.001983169432993659	0.00013962431896664696	0.0014200127124547274	4	0.3745583038869258	0.0005428965016820547	0.005306603773584905	0.0007739481120731615
Matt Ingebretson	0.00010845707624969973	0.0010148994899115131	0.0	5	0.3265934912382053	8.089766639355614e-09	0.0023584905660377358	0.00904821693065183
Joe Kilgallon	0.00010845707624969973	0.0007621591671770882	0.0	5	0.2858587561098938	0.0033312371545597395	0.015919811320754717	0.017411170620291863
Brendon Small	0.00010845707624969973	0.0005590765014179567	0.0	5	0.34961863533292104	0.00717449294859019	0.02417452830188679	0.011876163530381218
Wil Anderson	0.00010845707624969973	0.0015720190905185586	0.0	5	0.33771405814416566	9.48147936161495e-05	0.005896226415094339	0.013907484488628372
Norman Lear	0.00010845707624969973	0.0005982302906200466	0.0	5	0.32868217054263565	3.4916533177614965e-06	0.0023584905660377358	0.026592148982268898
Ezra Klein	0.0008483691387164361	1.2495065401905662e-05	0.00032030518540574203	5	0.3591698432867429	0.00015290027216965425	0.005306603773584905	0.009696114720400212
Immortal Technique	0.00010845707624969973	0.00018437620827190386	0.0	5	0.3546633207862819	3.3362356470500657e-05	0.0047169811320754715	0.0014755644488991017
NBA confidant Carl Lentz	0.00010845707624969973	8.8045242066224e-06	0.0	4	0.3637143469869183	0.000655750140880708	0.004127358490566038	0.003257307065195732
Dante Nero	0.00010845707624969973	0.0005228439481866118	0.0	4	0.30487147222721556	0.0012925524104264686	0.011202830188679245	0.00015141512664143
Jesus Trejo	0.00010845707624969973	0.0006097402941978323	0.0	5	0.3212729683652207	0.00040577323858142844	0.001768867924528302	0.009892200223677946
Josh Zepps	0.00010845707624969973	0.00026200626506580547	0.0	6	0.2248442264351054	1.9743403446859783e-07	0.004127358490566038	0.010652877522961252
Jeremy Scahill	0.00010845707624969973	1.8167262785661664e-05	0.0	5	0.33471482139332936	0.000253141904518741	0.003537735849056604	0.004717882737726138
William Shatner	0.00010845707624969973	0.0002464104200224915	0.0	5	0.3177219932559011	3.7204274384202293e-09	0.0023584905660377358	0.0018459956662765875
Jo Firestone	0.00010845707624969973	0.0007958426196854365	0.0	5	0.3236641221374046	4.12420830806571e-06	0.001768867924528302	0.004035461005576189
Neil Gaiman	0.00010845707624969973	0.0002663964135752693	0.0	5	0.2935271720318449	1.1595332183076382e-08	0.001768867924528302	0.011106323927174505
Kevin T. Porter	0.00010845707624969973	0.0005075248580075094	0.0	5	0.3335299901671583	2.4287762976407466e-05	0.001768867924528302	0.004175886044729891
Bob Forrest	0.0017557665310162242	0.0001882187218036255	0.0020267799780422685	5	0.3262165801115599	4.790244478742458e-06	0.001768867924528302	0.008137825644309121
Brandon Wardell	0.00010845707624969973	0.0014292759521176942	0.0	5	0.33372687918142463	6.909339525766987e-05	0.001768867924528302	0.014648865152265152
Kevin Murphy	0.00010845707624969973	0.0001432557504569731	0.0	5	0.31471516051215437	8.516289204578999e-08	0.0023584905660377358	0.003291793014525966
Jimmy Pardo	0.0020911848694564836	0.002133568582601398	0.0035262353661768484	5	0.35230577482343167	0.0012912354203841818	0.014150943396226415	0.049286451177200284
DJ Douggpound	0.00010845707624969973	0.0008986660184248512	0.0	5	0.2946490618485059	6.32472664531439e-08	0.0023584905660377358	0.014209086757511624
Drew Droege	0.00010845707624969973	0.0005176691468019308	0.0	4	0.3934122013453955	0.001528911767564284	0.018867924528301886	0.008708860966125512
Max Silvestri	0.00010845707624969973	0.0013285978977541789	0.0	5	0.3379159195058777	4.9079296634790265e-06	0.0023584905660377358	0.02300073577933712
Laurie Kilmartin	0.00010845707624969973	0.0014215252367782885	0.0	5	0.3202416918429003	4.475132610030403e-05	0.0029481132075471696	0.02476149177268833
Casey Wilson	0.0018494012326840583	0.0007441141673214886	0.0019214495556432606	4	0.36000849076629166	1.4865959764899077e-05	0.004127358490566038	0.022311527377573182
Elijah Daniel	0.00010845707624969973	5.415360704701646e-05	0.0	4	0.3726653482751044	7.76827347133673e-05	0.005306603773584905	0.0012824553768953095
Rye Silverman	0.00010845707624969973	0.0012058473311761608	0.0	4	0.3731573157315732	0.006278613620276411	0.02122641509433962	0.01816248753543619
Artie Lange	0.00010845707624969973	0.0005751350836736142	0.0	5	0.27716947213596993	1.2649453290628778e-08	0.001768867924528302	0.01024739631038694
Bonnie McFarlane	0.00010845707624969973	0.0006111848821073627	0.0	4	0.36208368915456873	5.23097072441402e-05	0.0029481132075471696	0.011390179609827272
Tucker Max	0.00010845707624969973	6.279170210531435e-05	0.0	5	0.3449257677445597	0.0002494379057279606	0.0029481132075471696	0.0013353848953171856
Ricky Carmona	0.00010845707624969973	0.001195161050847796	0.0	5	0.28663173905695455	2.423100363515585e-05	0.001768867924528302	0.019680640019383078
Ahmed Bharoocha	0.00010845707624969973	0.0011047567510224375	0.0	5	0.34527687296416937	7.921008727273093e-08	0.003537735849056604	0.01789990056881437
Dan Savage	0.0007459807805123671	0.00024099324310954186	0.0002947633431465494	5	0.3438070139874316	1.0116340690759049e-05	0.003537735849056604	0.009553335003781466
Blaine Capatch	0.00010845707624969973	0.0005614446966083407	0.0	5	0.3676566225883373	0.002979596812357458	0.0076650943396226415	0.008445503471550375
Michael Brooks	0.00010845707624969973	0.00011906917354406781	0.0	5	0.3247797778628878	7.2737301115445685e-06	0.001768867924528302	0.0023309330943393574
Drew Michael	0.00010845707624969973	0.001045814883724305	0.0	5	0.29362880886426596	2.5545782723812025e-05	0.001768867924528302	0.016046548992747323
Jon Glaser	0.00010845707624969973	0.000513437451317033	0.0	5	0.31963814549566527	2.3767596982607523e-06	0.001768867924528302	0.008881769692847142
Matt Brown	0.00010845707624969973	0.002024840716015734	0.0	4	0.3224334600760456	7.462168097026602e-08	0.001768867924528302	0.032839002034579595
David Huntsberger	0.00010845707624969973	0.0018732370266653238	0.0	5	0.3765541740674956	5.0623770533947296e-05	0.005896226415094339	0.03267412669723521
Amanda Lund	0.00010845707624969973	0.0001432557504569731	0.0	5	0.3622383596753524	9.230061032724878e-05	0.0076650943396226415	0.003291793014525966
Daniel Webb	0.00010845707624969973	0.0006695032005849653	0.0	5	0.2946490618485059	6.32472664531439e-08	0.0023584905660377358	0.009477143370126322
The Ringer’s Haley O’Shaughnessy	0.00010845707624969973	8.8045242066224e-06	0.0	5	0.3157698752560045	1.1635214719407503e-05	0.001768867924528302	0.00015141512664143
David	0.00010845707624969973	3.1228838199230334e-05	0.0	6	0.2248442264351054	1.9743403446859783e-07	0.004127358490566038	0.00041039683744931274
Daniel Van Kirk	0.00010845707624969973	0.001546163081656366	0.0	6	0.2575550493545938	4.362273714483735e-06	0.001768867924528302	0.025617600336316954
June Diane Raphael	0.002332182783343422	0.0010015855423745187	0.00525008713749217	5	0.35555555555555557	0.00011744423879071131	0.005306603773584905	0.04129061686825015
Scott Mosier	0.005371003085475227	0.0	0.0010328428526076192	4	0.3852794184461608	0.005085126726968709	0.03537735849056604	0.007510215156224803
Ali Siddiq	0.00010845707624969973	0.0006303698630442846	0.0	5	0.34311147076674087	0.0007928866407625491	0.00884433962264151	0.01357715308444378
James Altucher	0.00363046678450274	3.461542181538278e-05	0.002266967609505424	5	0.35230577482343167	0.0004385659014761821	0.005896226415094339	0.012271259848100133
Brent Sullivan	0.00010845707624969973	0.001230585249007557	0.0	4	0.3522326064382139	0.01726608775999259	0.04009433962264151	0.01910837910082715
Hutch Harris	0.00010845707624969973	0.0003431542097268839	0.0	5	0.3537755527743012	1.0386072394003112e-08	0.0029481132075471696	0.007463745533059313
Rupert Sheldrake	0.00010845707624969973	0.00018495474916210763	0.0	5	0.32484198429419653	9.949100757891855e-07	0.001768867924528302	0.003455024681058395
Howie Mandel	0.00010845707624969973	0.00011371024176361495	0.0	5	0.32200493639643063	2.1108565234094857e-06	0.001768867924528302	0.0028750911249707536
Jordan Harbinger	0.00010845707624969973	0.00016635256134289768	0.0	5	0.3071350959797175	4.681428168624973e-06	0.001768867924528302	0.004509535524474747
Caspar Lee	0.00010845707624969973	5.415360704701646e-05	0.0	4	0.32490421455938695	0.000299128000374145	0.0047169811320754715	0.0012824553768953095
Max Landis	0.00010845707624969973	0.0003521275102893573	0.0	5	0.27716947213596993	1.2649453290628778e-08	0.001768867924528302	0.007339424076484118
Jean Grae	0.00010845707624969973	9.78730850267276e-05	0.0	5	0.33737815794708576	0.0	0.001768867924528302	0.004414590377520272
Christina Pazsitzky	0.010878574275033378	0.001745474623912346	0.007200239614567066	5	0.3148904567396955	8.484389402251012e-09	0.001768867924528302	0.06092252458296498
Jasper Redd	0.00010845707624969973	0.0005559521979667287	0.0	4	0.3909635776855694	0.002326436538433183	0.02830188679245283	0.01114638783590371
